schema|object_name|grantee|privilege_type|is_grantable
pg_catalog|unknownin|PUBLIC|EXECUTE|NO
pg_catalog|unknownout|PUBLIC|EXECUTE|NO
pg_catalog|unknownrecv|PUBLIC|EXECUTE|NO
pg_catalog|unknownsend|PUBLIC|EXECUTE|NO
pg_catalog|unnest|PUBLIC|EXECUTE|NO
pg_catalog|unnest|PUBLIC|EXECUTE|NO
pg_catalog|unnest|PUBLIC|EXECUTE|NO
pg_catalog|upper|PUBLIC|EXECUTE|NO
pg_catalog|upper|PUBLIC|EXECUTE|NO
pg_catalog|upper|PUBLIC|EXECUTE|NO
pg_catalog|upper_inc|PUBLIC|EXECUTE|NO
pg_catalog|upper_inc|PUBLIC|EXECUTE|NO
pg_catalog|upper_inf|PUBLIC|EXECUTE|NO
pg_catalog|upper_inf|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_big5|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_euc_cn|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_euc_jis_2004|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_euc_jp|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_euc_kr|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_euc_tw|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_gb18030|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_gbk|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_iso8859|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_iso8859_1|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_johab|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_koi8r|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_koi8u|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_shift_jis_2004|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_sjis|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_uhc|PUBLIC|EXECUTE|NO
pg_catalog|utf8_to_win|PUBLIC|EXECUTE|NO
pg_catalog|uuid_cmp|PUBLIC|EXECUTE|NO
pg_catalog|uuid_eq|PUBLIC|EXECUTE|NO
pg_catalog|uuid_extract_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|uuid_extract_version|PUBLIC|EXECUTE|NO
pg_catalog|uuid_ge|PUBLIC|EXECUTE|NO
pg_catalog|uuid_gt|PUBLIC|EXECUTE|NO
pg_catalog|uuid_hash|PUBLIC|EXECUTE|NO
pg_catalog|uuid_hash_extended|PUBLIC|EXECUTE|NO
pg_catalog|uuid_in|PUBLIC|EXECUTE|NO
pg_catalog|uuid_le|PUBLIC|EXECUTE|NO
pg_catalog|uuid_lt|PUBLIC|EXECUTE|NO
pg_catalog|uuid_ne|PUBLIC|EXECUTE|NO
pg_catalog|uuid_out|PUBLIC|EXECUTE|NO
pg_catalog|uuid_recv|PUBLIC|EXECUTE|NO
pg_catalog|uuid_send|PUBLIC|EXECUTE|NO
pg_catalog|uuid_sortsupport|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_pop|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|var_samp|PUBLIC|EXECUTE|NO
pg_catalog|varbit|PUBLIC|EXECUTE|NO
pg_catalog|varbit_in|PUBLIC|EXECUTE|NO
pg_catalog|varbit_out|PUBLIC|EXECUTE|NO
pg_catalog|varbit_recv|PUBLIC|EXECUTE|NO
pg_catalog|varbit_send|PUBLIC|EXECUTE|NO
pg_catalog|varbit_support|PUBLIC|EXECUTE|NO
pg_catalog|varbitcmp|PUBLIC|EXECUTE|NO
pg_catalog|varbiteq|PUBLIC|EXECUTE|NO
pg_catalog|varbitge|PUBLIC|EXECUTE|NO
pg_catalog|varbitgt|PUBLIC|EXECUTE|NO
pg_catalog|varbitle|PUBLIC|EXECUTE|NO
pg_catalog|varbitlt|PUBLIC|EXECUTE|NO
pg_catalog|varbitne|PUBLIC|EXECUTE|NO
pg_catalog|varbittypmodin|PUBLIC|EXECUTE|NO
pg_catalog|varbittypmodout|PUBLIC|EXECUTE|NO
pg_catalog|varchar|PUBLIC|EXECUTE|NO
pg_catalog|varchar|PUBLIC|EXECUTE|NO
pg_catalog|varchar_support|PUBLIC|EXECUTE|NO
pg_catalog|varcharin|PUBLIC|EXECUTE|NO
pg_catalog|varcharout|PUBLIC|EXECUTE|NO
pg_catalog|varcharrecv|PUBLIC|EXECUTE|NO
pg_catalog|varcharsend|PUBLIC|EXECUTE|NO
pg_catalog|varchartypmodin|PUBLIC|EXECUTE|NO
pg_catalog|varchartypmodout|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|variance|PUBLIC|EXECUTE|NO
pg_catalog|version|PUBLIC|EXECUTE|NO
pg_catalog|void_in|PUBLIC|EXECUTE|NO
pg_catalog|void_out|PUBLIC|EXECUTE|NO
pg_catalog|void_recv|PUBLIC|EXECUTE|NO
pg_catalog|void_send|PUBLIC|EXECUTE|NO
pg_catalog|websearch_to_tsquery|PUBLIC|EXECUTE|NO
pg_catalog|websearch_to_tsquery|PUBLIC|EXECUTE|NO
pg_catalog|width|PUBLIC|EXECUTE|NO
pg_catalog|width_bucket|PUBLIC|EXECUTE|NO
pg_catalog|width_bucket|PUBLIC|EXECUTE|NO
pg_catalog|width_bucket|PUBLIC|EXECUTE|NO
pg_catalog|win1250_to_latin2|PUBLIC|EXECUTE|NO
pg_catalog|win1250_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|win1251_to_iso|PUBLIC|EXECUTE|NO
pg_catalog|win1251_to_koi8r|PUBLIC|EXECUTE|NO
pg_catalog|win1251_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|win1251_to_win866|PUBLIC|EXECUTE|NO
pg_catalog|win866_to_iso|PUBLIC|EXECUTE|NO
pg_catalog|win866_to_koi8r|PUBLIC|EXECUTE|NO
pg_catalog|win866_to_mic|PUBLIC|EXECUTE|NO
pg_catalog|win866_to_win1251|PUBLIC|EXECUTE|NO
pg_catalog|win_to_utf8|PUBLIC|EXECUTE|NO
pg_catalog|window_cume_dist_support|PUBLIC|EXECUTE|NO
pg_catalog|window_dense_rank_support|PUBLIC|EXECUTE|NO
pg_catalog|window_ntile_support|PUBLIC|EXECUTE|NO
pg_catalog|window_percent_rank_support|PUBLIC|EXECUTE|NO
pg_catalog|window_rank_support|PUBLIC|EXECUTE|NO
pg_catalog|window_row_number_support|PUBLIC|EXECUTE|NO
pg_catalog|xid|PUBLIC|EXECUTE|NO
pg_catalog|xid8_larger|PUBLIC|EXECUTE|NO
pg_catalog|xid8_smaller|PUBLIC|EXECUTE|NO
pg_catalog|xid8cmp|PUBLIC|EXECUTE|NO
pg_catalog|xid8eq|PUBLIC|EXECUTE|NO
pg_catalog|xid8ge|PUBLIC|EXECUTE|NO
pg_catalog|xid8gt|PUBLIC|EXECUTE|NO
pg_catalog|xid8in|PUBLIC|EXECUTE|NO
pg_catalog|xid8le|PUBLIC|EXECUTE|NO
pg_catalog|xid8lt|PUBLIC|EXECUTE|NO
pg_catalog|xid8ne|PUBLIC|EXECUTE|NO
pg_catalog|xid8out|PUBLIC|EXECUTE|NO
pg_catalog|xid8recv|PUBLIC|EXECUTE|NO
pg_catalog|xid8send|PUBLIC|EXECUTE|NO
pg_catalog|xideq|PUBLIC|EXECUTE|NO
pg_catalog|xideqint4|PUBLIC|EXECUTE|NO
pg_catalog|xidin|PUBLIC|EXECUTE|NO
pg_catalog|xidneq|PUBLIC|EXECUTE|NO
pg_catalog|xidneqint4|PUBLIC|EXECUTE|NO
pg_catalog|xidout|PUBLIC|EXECUTE|NO
pg_catalog|xidrecv|PUBLIC|EXECUTE|NO
pg_catalog|xidsend|PUBLIC|EXECUTE|NO
pg_catalog|xml|PUBLIC|EXECUTE|NO
pg_catalog|xml_in|PUBLIC|EXECUTE|NO
pg_catalog|xml_is_well_formed|PUBLIC|EXECUTE|NO
pg_catalog|xml_is_well_formed_content|PUBLIC|EXECUTE|NO
pg_catalog|xml_is_well_formed_document|PUBLIC|EXECUTE|NO
pg_catalog|xml_out|PUBLIC|EXECUTE|NO
pg_catalog|xml_recv|PUBLIC|EXECUTE|NO
pg_catalog|xml_send|PUBLIC|EXECUTE|NO
pg_catalog|xmlagg|PUBLIC|EXECUTE|NO
pg_catalog|xmlcomment|PUBLIC|EXECUTE|NO
pg_catalog|xmlconcat2|PUBLIC|EXECUTE|NO
pg_catalog|xmlexists|PUBLIC|EXECUTE|NO
pg_catalog|xmltext|PUBLIC|EXECUTE|NO
pg_catalog|xmlvalidate|PUBLIC|EXECUTE|NO
pg_catalog|xpath|PUBLIC|EXECUTE|NO
pg_catalog|xpath|PUBLIC|EXECUTE|NO
pg_catalog|xpath_exists|PUBLIC|EXECUTE|NO
pg_catalog|xpath_exists|PUBLIC|EXECUTE|NO
public|agent_runs|postgres|DELETE|YES
public|agent_runs|postgres|INSERT|YES
public|agent_runs|postgres|REFERENCES|YES
public|agent_runs|postgres|SELECT|YES
public|agent_runs|postgres|TRIGGER|YES
public|agent_runs|postgres|TRUNCATE|YES
public|agent_runs|postgres|UPDATE|YES
public|agent_runs|service_role|DELETE|NO
public|agent_runs|service_role|INSERT|NO
public|agent_runs|service_role|REFERENCES|NO
public|agent_runs|service_role|SELECT|NO
public|agent_runs|service_role|TRIGGER|NO
public|agent_runs|service_role|TRUNCATE|NO
public|agent_runs|service_role|UPDATE|NO
public|agent_tasks|postgres|DELETE|YES
public|agent_tasks|postgres|INSERT|YES
public|agent_tasks|postgres|REFERENCES|YES
public|agent_tasks|postgres|SELECT|YES
public|agent_tasks|postgres|TRIGGER|YES
public|agent_tasks|postgres|TRUNCATE|YES
public|agent_tasks|postgres|UPDATE|YES
public|agent_tasks|service_role|DELETE|NO
public|agent_tasks|service_role|INSERT|NO
public|agent_tasks|service_role|REFERENCES|NO
public|agent_tasks|service_role|SELECT|NO
public|agent_tasks|service_role|TRIGGER|NO
public|agent_tasks|service_role|TRUNCATE|NO
public|agent_tasks|service_role|UPDATE|NO
public|agents|authenticated|SELECT|NO
public|agents|postgres|DELETE|YES
public|agents|postgres|INSERT|YES
public|agents|postgres|REFERENCES|YES
public|agents|postgres|SELECT|YES
public|agents|postgres|TRIGGER|YES
public|agents|postgres|TRUNCATE|YES
public|agents|postgres|UPDATE|YES
public|agents|service_role|DELETE|NO
public|agents|service_role|INSERT|NO
public|agents|service_role|REFERENCES|NO
public|agents|service_role|SELECT|NO
public|agents|service_role|TRIGGER|NO
public|agents|service_role|TRUNCATE|NO
public|agents|service_role|UPDATE|NO
public|app_superusers|postgres|DELETE|YES
public|app_superusers|postgres|INSERT|YES
public|app_superusers|postgres|REFERENCES|YES
public|app_superusers|postgres|SELECT|YES
public|app_superusers|postgres|TRIGGER|YES
public|app_superusers|postgres|TRUNCATE|YES
public|app_superusers|postgres|UPDATE|YES
public|app_superusers|service_role|DELETE|NO
public|app_superusers|service_role|INSERT|NO
public|app_superusers|service_role|REFERENCES|NO
public|app_superusers|service_role|SELECT|NO
public|app_superusers|service_role|TRIGGER|NO
public|app_superusers|service_role|TRUNCATE|NO
public|app_superusers|service_role|UPDATE|NO
public|apply_runs|authenticated|SELECT|NO
public|apply_runs|postgres|DELETE|YES
public|apply_runs|postgres|INSERT|YES
public|apply_runs|postgres|REFERENCES|YES
public|apply_runs|postgres|SELECT|YES
public|apply_runs|postgres|TRIGGER|YES
public|apply_runs|postgres|TRUNCATE|YES
public|apply_runs|postgres|UPDATE|YES
public|apply_runs|service_role|DELETE|NO
public|apply_runs|service_role|INSERT|NO
public|apply_runs|service_role|REFERENCES|NO
public|apply_runs|service_role|SELECT|NO
public|apply_runs|service_role|TRIGGER|NO
public|apply_runs|service_role|TRUNCATE|NO
public|apply_runs|service_role|UPDATE|NO
public|approval_events|postgres|DELETE|YES
public|approval_events|postgres|INSERT|YES
public|approval_events|postgres|REFERENCES|YES
public|approval_events|postgres|SELECT|YES
public|approval_events|postgres|TRIGGER|YES
public|approval_events|postgres|TRUNCATE|YES
public|approval_events|postgres|UPDATE|YES
public|approval_events|service_role|DELETE|NO
public|approval_events|service_role|INSERT|NO
public|approval_events|service_role|REFERENCES|NO
public|approval_events|service_role|SELECT|NO
public|approval_events|service_role|TRIGGER|NO
public|approval_events|service_role|TRUNCATE|NO
public|approval_events|service_role|UPDATE|NO
public|approvals|postgres|DELETE|YES
public|approvals|postgres|INSERT|YES
public|approvals|postgres|REFERENCES|YES
public|approvals|postgres|SELECT|YES
public|approvals|postgres|TRIGGER|YES
public|approvals|postgres|TRUNCATE|YES
public|approvals|postgres|UPDATE|YES
public|approvals|service_role|DELETE|NO
public|approvals|service_role|INSERT|NO
public|approvals|service_role|REFERENCES|NO
public|approvals|service_role|SELECT|NO
public|approvals|service_role|TRIGGER|NO
public|approvals|service_role|TRUNCATE|NO
public|approvals|service_role|UPDATE|NO
public|artifacts|postgres|DELETE|YES
public|artifacts|postgres|INSERT|YES
public|artifacts|postgres|REFERENCES|YES
public|artifacts|postgres|SELECT|YES
public|artifacts|postgres|TRIGGER|YES
public|artifacts|postgres|TRUNCATE|YES
public|artifacts|postgres|UPDATE|YES
public|artifacts|service_role|DELETE|NO
public|artifacts|service_role|INSERT|NO
public|artifacts|service_role|REFERENCES|NO
public|artifacts|service_role|SELECT|NO
public|artifacts|service_role|TRIGGER|NO
public|artifacts|service_role|TRUNCATE|NO
public|artifacts|service_role|UPDATE|NO
public|audit_log|authenticated|SELECT|NO
public|audit_log|postgres|DELETE|YES
public|audit_log|postgres|INSERT|YES
public|audit_log|postgres|REFERENCES|YES
public|audit_log|postgres|SELECT|YES
public|audit_log|postgres|TRIGGER|YES
public|audit_log|postgres|TRUNCATE|YES
public|audit_log|postgres|UPDATE|YES
public|audit_log|service_role|DELETE|NO
public|audit_log|service_role|INSERT|NO
public|audit_log|service_role|REFERENCES|NO
public|audit_log|service_role|SELECT|NO
public|audit_log|service_role|TRIGGER|NO
public|audit_log|service_role|TRUNCATE|NO
public|audit_log|service_role|UPDATE|NO
public|fn_enqueue_self_apply_job|PUBLIC|EXECUTE|NO
public|fn_enqueue_self_apply_job|anon|EXECUTE|NO
public|fn_enqueue_self_apply_job|authenticated|EXECUTE|NO
public|fn_enqueue_self_apply_job|postgres|EXECUTE|YES
public|fn_enqueue_self_apply_job|service_role|EXECUTE|NO
public|guests|postgres|DELETE|YES
public|guests|postgres|INSERT|YES
public|guests|postgres|REFERENCES|YES
public|guests|postgres|SELECT|YES
public|guests|postgres|TRIGGER|YES
public|guests|postgres|TRUNCATE|YES
public|guests|postgres|UPDATE|YES
public|guests|service_role|DELETE|NO
public|guests|service_role|INSERT|NO
public|guests|service_role|REFERENCES|NO
public|guests|service_role|SELECT|NO
public|guests|service_role|TRIGGER|NO
public|guests|service_role|TRUNCATE|NO
public|guests|service_role|UPDATE|NO
public|handle_new_user|PUBLIC|EXECUTE|NO
public|handle_new_user|anon|EXECUTE|NO
public|handle_new_user|authenticated|EXECUTE|NO
public|handle_new_user|postgres|EXECUTE|YES
public|handle_new_user|service_role|EXECUTE|NO
public|header_json|PUBLIC|EXECUTE|NO
public|header_json|anon|EXECUTE|NO
public|header_json|authenticated|EXECUTE|NO
public|header_json|postgres|EXECUTE|YES
public|header_json|service_role|EXECUTE|NO
public|improvement_proposals|postgres|DELETE|YES
public|improvement_proposals|postgres|INSERT|YES
public|improvement_proposals|postgres|REFERENCES|YES
public|improvement_proposals|postgres|SELECT|YES
public|improvement_proposals|postgres|TRIGGER|YES
public|improvement_proposals|postgres|TRUNCATE|YES
public|improvement_proposals|postgres|UPDATE|YES
public|improvement_proposals|service_role|DELETE|NO
public|improvement_proposals|service_role|INSERT|NO
public|improvement_proposals|service_role|REFERENCES|NO
public|improvement_proposals|service_role|SELECT|NO
public|improvement_proposals|service_role|TRIGGER|NO
public|improvement_proposals|service_role|TRUNCATE|NO
public|improvement_proposals|service_role|UPDATE|NO
public|messages|postgres|DELETE|YES
public|messages|postgres|INSERT|YES
public|messages|postgres|REFERENCES|YES
public|messages|postgres|SELECT|YES
public|messages|postgres|TRIGGER|YES
public|messages|postgres|TRUNCATE|YES
public|messages|postgres|UPDATE|YES
public|messages|service_role|DELETE|NO
public|messages|service_role|INSERT|NO
public|messages|service_role|REFERENCES|NO
public|messages|service_role|SELECT|NO
public|messages|service_role|TRIGGER|NO
public|messages|service_role|TRUNCATE|NO
public|messages|service_role|UPDATE|NO
public|migrate_guest_data|PUBLIC|EXECUTE|NO
public|migrate_guest_data|anon|EXECUTE|NO
public|migrate_guest_data|authenticated|EXECUTE|NO
public|migrate_guest_data|postgres|EXECUTE|YES
public|migrate_guest_data|service_role|EXECUTE|NO
public|observations|postgres|DELETE|YES
public|observations|postgres|INSERT|YES
public|observations|postgres|REFERENCES|YES
public|observations|postgres|SELECT|YES
public|observations|postgres|TRIGGER|YES
public|observations|postgres|TRUNCATE|YES
public|observations|postgres|UPDATE|YES
public|observations|service_role|DELETE|NO
public|observations|service_role|INSERT|NO
public|observations|service_role|REFERENCES|NO
public|observations|service_role|SELECT|NO
public|observations|service_role|TRIGGER|NO
public|observations|service_role|TRUNCATE|NO
public|observations|service_role|UPDATE|NO
public|orchestrator_artifacts|authenticated|SELECT|NO
public|orchestrator_artifacts|postgres|DELETE|YES
public|orchestrator_artifacts|postgres|INSERT|YES
public|orchestrator_artifacts|postgres|REFERENCES|YES
public|orchestrator_artifacts|postgres|SELECT|YES
public|orchestrator_artifacts|postgres|TRIGGER|YES
public|orchestrator_artifacts|postgres|TRUNCATE|YES
public|orchestrator_artifacts|postgres|UPDATE|YES
public|orchestrator_artifacts|service_role|DELETE|NO
public|orchestrator_artifacts|service_role|INSERT|NO
public|orchestrator_artifacts|service_role|REFERENCES|NO
public|orchestrator_artifacts|service_role|SELECT|NO
public|orchestrator_artifacts|service_role|TRIGGER|NO
public|orchestrator_artifacts|service_role|TRUNCATE|NO
public|orchestrator_artifacts|service_role|UPDATE|NO
public|orchestrator_memory|postgres|DELETE|YES
public|orchestrator_memory|postgres|INSERT|YES
public|orchestrator_memory|postgres|REFERENCES|YES
public|orchestrator_memory|postgres|SELECT|YES
public|orchestrator_memory|postgres|TRIGGER|YES
public|orchestrator_memory|postgres|TRUNCATE|YES
public|orchestrator_memory|postgres|UPDATE|YES
public|orchestrator_memory|service_role|DELETE|NO
public|orchestrator_memory|service_role|INSERT|NO
public|orchestrator_memory|service_role|REFERENCES|NO
public|orchestrator_memory|service_role|SELECT|NO
public|orchestrator_memory|service_role|TRIGGER|NO
public|orchestrator_memory|service_role|TRUNCATE|NO
public|orchestrator_memory|service_role|UPDATE|NO
public|orchestrator_runs|authenticated|SELECT|NO
public|orchestrator_runs|postgres|DELETE|YES
public|orchestrator_runs|postgres|INSERT|YES
public|orchestrator_runs|postgres|REFERENCES|YES
public|orchestrator_runs|postgres|SELECT|YES
public|orchestrator_runs|postgres|TRIGGER|YES
public|orchestrator_runs|postgres|TRUNCATE|YES
public|orchestrator_runs|postgres|UPDATE|YES
public|orchestrator_runs|service_role|DELETE|NO
public|orchestrator_runs|service_role|INSERT|NO
public|orchestrator_runs|service_role|REFERENCES|NO
public|orchestrator_runs|service_role|SELECT|NO
public|orchestrator_runs|service_role|TRIGGER|NO
public|orchestrator_runs|service_role|TRUNCATE|NO
public|orchestrator_runs|service_role|UPDATE|NO
public|orchestrator_steps|authenticated|SELECT|NO
public|orchestrator_steps|postgres|DELETE|YES
public|orchestrator_steps|postgres|INSERT|YES
public|orchestrator_steps|postgres|REFERENCES|YES
public|orchestrator_steps|postgres|SELECT|YES
public|orchestrator_steps|postgres|TRIGGER|YES
public|orchestrator_steps|postgres|TRUNCATE|YES
public|orchestrator_steps|postgres|UPDATE|YES
public|orchestrator_steps|service_role|DELETE|NO
public|orchestrator_steps|service_role|INSERT|NO
public|orchestrator_steps|service_role|REFERENCES|NO
public|orchestrator_steps|service_role|SELECT|NO
public|orchestrator_steps|service_role|TRIGGER|NO
public|orchestrator_steps|service_role|TRUNCATE|NO
public|orchestrator_steps|service_role|UPDATE|NO
public|pass_manual_review|PUBLIC|EXECUTE|NO
public|pass_manual_review|anon|EXECUTE|NO
public|pass_manual_review|authenticated|EXECUTE|NO
public|pass_manual_review|postgres|EXECUTE|YES
public|pass_manual_review|service_role|EXECUTE|NO
public|profiles|postgres|DELETE|YES
public|profiles|postgres|INSERT|YES
public|profiles|postgres|REFERENCES|YES
public|profiles|postgres|SELECT|YES
public|profiles|postgres|TRIGGER|YES
public|profiles|postgres|TRUNCATE|YES
public|profiles|postgres|UPDATE|YES
public|profiles|service_role|DELETE|NO
public|profiles|service_role|INSERT|NO
public|profiles|service_role|REFERENCES|NO
public|profiles|service_role|SELECT|NO
public|profiles|service_role|TRIGGER|NO
public|profiles|service_role|TRUNCATE|NO
public|profiles|service_role|UPDATE|NO
public|profiles_effective|authenticated|SELECT|NO
public|profiles_effective|postgres|DELETE|YES
public|profiles_effective|postgres|INSERT|YES
public|profiles_effective|postgres|REFERENCES|YES
public|profiles_effective|postgres|SELECT|YES
public|profiles_effective|postgres|TRIGGER|YES
public|profiles_effective|postgres|TRUNCATE|YES
public|profiles_effective|postgres|UPDATE|YES
public|profiles_effective|service_role|DELETE|NO
public|profiles_effective|service_role|INSERT|NO
public|profiles_effective|service_role|REFERENCES|NO
public|profiles_effective|service_role|SELECT|NO
public|profiles_effective|service_role|TRIGGER|NO
public|profiles_effective|service_role|TRUNCATE|NO
public|profiles_effective|service_role|UPDATE|NO
public|proposals|authenticated|SELECT|NO
public|proposals|postgres|DELETE|YES
public|proposals|postgres|INSERT|YES
public|proposals|postgres|REFERENCES|YES
public|proposals|postgres|SELECT|YES
public|proposals|postgres|TRIGGER|YES
public|proposals|postgres|TRUNCATE|YES
public|proposals|postgres|UPDATE|YES
public|proposals|service_role|DELETE|NO
public|proposals|service_role|INSERT|NO
public|proposals|service_role|REFERENCES|NO
public|proposals|service_role|SELECT|NO
public|proposals|service_role|TRIGGER|NO
public|proposals|service_role|TRUNCATE|NO
public|proposals|service_role|UPDATE|NO
public|qa_tasks|postgres|DELETE|YES
public|qa_tasks|postgres|INSERT|YES
public|qa_tasks|postgres|REFERENCES|YES
public|qa_tasks|postgres|SELECT|YES
public|qa_tasks|postgres|TRIGGER|YES
public|qa_tasks|postgres|TRUNCATE|YES
public|qa_tasks|postgres|UPDATE|YES
public|qa_tasks|service_role|DELETE|NO
public|qa_tasks|service_role|INSERT|NO
public|qa_tasks|service_role|REFERENCES|NO
public|qa_tasks|service_role|SELECT|NO
public|qa_tasks|service_role|TRIGGER|NO
public|qa_tasks|service_role|TRUNCATE|NO
public|qa_tasks|service_role|UPDATE|NO
public|rgpt_block_ledger_mutation|PUBLIC|EXECUTE|NO
public|rgpt_block_ledger_mutation|anon|EXECUTE|NO
public|rgpt_block_ledger_mutation|authenticated|EXECUTE|NO
public|rgpt_block_ledger_mutation|postgres|EXECUTE|YES
public|rgpt_block_ledger_mutation|service_role|EXECUTE|NO
public|rgpt_block_update_delete|PUBLIC|EXECUTE|NO
public|rgpt_block_update_delete|anon|EXECUTE|NO
public|rgpt_block_update_delete|authenticated|EXECUTE|NO
public|rgpt_block_update_delete|postgres|EXECUTE|YES
public|rgpt_block_update_delete|service_role|EXECUTE|NO
public|rgpt_builder_steps|postgres|DELETE|YES
public|rgpt_builder_steps|postgres|INSERT|YES
public|rgpt_builder_steps|postgres|REFERENCES|YES
public|rgpt_builder_steps|postgres|SELECT|YES
public|rgpt_builder_steps|postgres|TRIGGER|YES
public|rgpt_builder_steps|postgres|TRUNCATE|YES
public|rgpt_builder_steps|postgres|UPDATE|YES
public|rgpt_builder_steps|service_role|DELETE|NO
public|rgpt_builder_steps|service_role|INSERT|NO
public|rgpt_builder_steps|service_role|REFERENCES|NO
public|rgpt_builder_steps|service_role|SELECT|NO
public|rgpt_builder_steps|service_role|TRIGGER|NO
public|rgpt_builder_steps|service_role|TRUNCATE|NO
public|rgpt_builder_steps|service_role|UPDATE|NO
public|rgpt_ci_write_ledger|PUBLIC|EXECUTE|NO
public|rgpt_ci_write_ledger|anon|EXECUTE|NO
public|rgpt_ci_write_ledger|authenticated|EXECUTE|NO
public|rgpt_ci_write_ledger|postgres|EXECUTE|YES
public|rgpt_ci_write_ledger|service_role|EXECUTE|NO
public|rgpt_ci_write_ledger_smoketest|PUBLIC|EXECUTE|NO
public|rgpt_ci_write_ledger_smoketest|anon|EXECUTE|NO
public|rgpt_ci_write_ledger_smoketest|authenticated|EXECUTE|NO
public|rgpt_ci_write_ledger_smoketest|postgres|EXECUTE|YES
public|rgpt_ci_write_ledger_smoketest|service_role|EXECUTE|NO
public|rgpt_decision_ledger|postgres|DELETE|YES
public|rgpt_decision_ledger|postgres|INSERT|YES
public|rgpt_decision_ledger|postgres|REFERENCES|YES
public|rgpt_decision_ledger|postgres|SELECT|YES
public|rgpt_decision_ledger|postgres|TRIGGER|YES
public|rgpt_decision_ledger|postgres|TRUNCATE|YES
public|rgpt_decision_ledger|postgres|UPDATE|YES
public|rgpt_decision_ledger|service_role|DELETE|NO
public|rgpt_decision_ledger|service_role|INSERT|NO
public|rgpt_decision_ledger|service_role|REFERENCES|NO
public|rgpt_decision_ledger|service_role|SELECT|NO
public|rgpt_decision_ledger|service_role|TRIGGER|NO
public|rgpt_decision_ledger|service_role|TRUNCATE|NO
public|rgpt_decision_ledger|service_role|UPDATE|NO
public|rgpt_guard_trigger|PUBLIC|EXECUTE|NO
public|rgpt_guard_trigger|anon|EXECUTE|NO
public|rgpt_guard_trigger|authenticated|EXECUTE|NO
public|rgpt_guard_trigger|postgres|EXECUTE|YES
public|rgpt_guard_trigger|service_role|EXECUTE|NO
public|rgpt_ingest_selfimprove_ci|PUBLIC|EXECUTE|NO
public|rgpt_ingest_selfimprove_ci|anon|EXECUTE|NO
public|rgpt_ingest_selfimprove_ci|authenticated|EXECUTE|NO
public|rgpt_ingest_selfimprove_ci|postgres|EXECUTE|YES
public|rgpt_ingest_selfimprove_ci|service_role|EXECUTE|NO
public|rgpt_ingest_selfimprove_event|PUBLIC|EXECUTE|NO
public|rgpt_ingest_selfimprove_event|anon|EXECUTE|NO
public|rgpt_ingest_selfimprove_event|authenticated|EXECUTE|NO
public|rgpt_ingest_selfimprove_event|postgres|EXECUTE|YES
public|rgpt_ingest_selfimprove_event|service_role|EXECUTE|NO
public|rgpt_ledger_confidence_rollup|authenticated|SELECT|NO
public|rgpt_ledger_confidence_rollup|dashboard_user|SELECT|NO
public|rgpt_ledger_confidence_rollup|postgres|DELETE|YES
public|rgpt_ledger_confidence_rollup|postgres|INSERT|YES
public|rgpt_ledger_confidence_rollup|postgres|REFERENCES|YES
public|rgpt_ledger_confidence_rollup|postgres|SELECT|YES
public|rgpt_ledger_confidence_rollup|postgres|TRIGGER|YES
public|rgpt_ledger_confidence_rollup|postgres|TRUNCATE|YES
public|rgpt_ledger_confidence_rollup|postgres|UPDATE|YES
